"Timestamp","Central_Latitude_Decimal","Central_Longitude_Decimal","Path Width (km)"
2024-04-08 13:00:17,1.81193187666411,-129.52047109086,190
2024-04-08 13:00:18,1.81781915673052,-129.510745308479,190
2024-04-08 13:00:19,1.82370528827289,-129.501025084536,190
2024-04-08 13:00:20,1.82959027719908,-129.491310411978,190
2024-04-08 13:00:21,1.83547412941691,-129.481601283753,190
2024-04-08 13:00:22,1.84135685083421,-129.471897692807,190
2024-04-08 13:00:23,1.84723844735883,-129.462199632087,190
2024-04-08 13:00:24,1.85311892489859,-129.452507094542,190
2024-04-08 13:00:25,1.85899828936134,-129.442820073117,190
2024-04-08 13:00:26,1.8648765466549,-129.433138560759,190
2024-04-08 13:00:27,1.87075370268712,-129.423462550417,190
2024-04-08 13:00:28,1.87662976336582,-129.413792035037,190
2024-04-08 13:00:29,1.88250473459885,-129.404127007566,190
2024-04-08 13:00:30,1.88837862229403,-129.394467460951,190
2024-04-08 13:00:31,1.89425143235921,-129.384813388139,190
2024-04-08 13:00:32,1.90012317070222,-129.375164782078,190
2024-04-08 13:00:33,1.90599384323089,-129.365521635714,190
2024-04-08 13:00:34,1.91186345585306,-129.355883941995,190
2024-04-08 13:00:35,1.91773201447656,-129.346251693867,190
2024-04-08 13:00:36,1.92359952500924,-129.336624884278,190
2024-04-08 13:00:37,1.92946599335891,-129.327003506174,190
2024-04-08 13:00:38,1.93533142543343,-129.317387552504,190
2024-04-08 13:00:39,1.94119582714062,-129.307777016213,190
2024-04-08 13:00:40,1.94705920438832,-129.29817189025,190
2024-04-08 13:00:41,1.95292156308436,-129.28857216756,190
2024-04-08 13:00:42,1.95878290913658,-129.278977841092,190
2024-04-08 13:00:43,1.96464324845282,-129.269388903792,190
2024-04-08 13:00:44,1.97050258694091,-129.259805348608,190
2024-04-08 13:00:45,1.97636093050868,-129.250227168486,190
2024-04-08 13:00:46,1.98221828506398,-129.240654356373,190
2024-04-08 13:00:47,1.98807465651463,-129.231086905217,190
2024-04-08 13:00:48,1.99393005076847,-129.221524807965,190
2024-04-08 13:00:49,1.99978447373333,-129.211968057564,190
2024-04-08 13:00:50,2.00563793131706,-129.20241664696,190
2024-04-08 13:00:51,2.01149042942748,-129.192870569102,190
2024-04-08 13:00:52,2.01734197397243,-129.183329816935,190
2024-04-08 13:00:53,2.02319257085975,-129.173794383408,190
2024-04-08 13:00:54,2.02904222599727,-129.164264261467,190
2024-04-08 13:00:55,2.03489094529282,-129.154739444059,190
2024-04-08 13:00:56,2.04073873465425,-129.145219924132,190
2024-04-08 13:00:57,2.04658559998938,-129.135705694632,190
2024-04-08 13:00:58,2.05243154720606,-129.126196748507,190
2024-04-08 13:00:59,2.05827658221211,-129.116693078703,190
2024-04-08 13:01:00,2.06412071091537,-129.107194678168,190
2024-04-08 13:01:01,2.06996393922368,-129.097701539849,190
2024-04-08 13:01:02,2.07580627304488,-129.088213656693,190
2024-04-08 13:01:03,2.08164771828679,-129.078731021647,190
2024-04-08 13:01:04,2.08748828085725,-129.069253627658,190
2024-04-08 13:01:05,2.0933279666641,-129.059781467673,190
2024-04-08 13:01:06,2.09916678161517,-129.050314534639,190
2024-04-08 13:01:07,2.1050047316183,-129.040852821504,190
2024-04-08 13:01:08,2.11084182258132,-129.031396321214,190
2024-04-08 13:01:09,2.11667806041208,-129.021945026717,190
2024-04-08 13:01:10,2.12251345101839,-129.012498930959,190
2024-04-08 13:01:11,2.1283480003081,-129.003058026888,190
2024-04-08 13:01:12,2.13418171418905,-128.993622307451,190
2024-04-08 13:01:13,2.14001459856906,-128.984191765595,190
2024-04-08 13:01:14,2.14584665935598,-128.974766394266,190
2024-04-08 13:01:15,2.15167790245764,-128.965346186413,190
2024-04-08 13:01:16,2.15750833378187,-128.955931134982,190
2024-04-08 13:01:17,2.16333795923651,-128.94652123292,190
2024-04-08 13:01:18,2.16916678472939,-128.937116473174,190
2024-04-08 13:01:19,2.17499481616835,-128.927716848692,190
2024-04-08 13:01:20,2.18082205946123,-128.91832235242,190
2024-04-08 13:01:21,2.18664852051586,-128.908932977305,190
2024-04-08 13:01:22,2.19247420524007,-128.899548716296,190
2024-04-08 13:01:23,2.1982991195417,-128.890169562338,190
2024-04-08 13:01:24,2.20412326932859,-128.880795508378,190
2024-04-08 13:01:25,2.20994666050856,-128.871426547365,190
2024-04-08 13:01:26,2.21576929898947,-128.862062672245,190
2024-04-08 13:01:27,2.22159119067913,-128.852703875964,190
2024-04-08 13:01:28,2.22741234148538,-128.843350151471,190
2024-04-08 13:01:29,2.23323275731607,-128.834001491712,190
2024-04-08 13:01:30,2.23905244407902,-128.824657889635,190
2024-04-08 13:01:31,2.24487140768208,-128.815319338186,190
2024-04-08 13:01:32,2.25068965403307,-128.805985830312,190
2024-04-08 13:01:33,2.25650718903983,-128.796657358961,190
2024-04-08 13:01:34,2.26232401861019,-128.787333917079,190
2024-04-08 13:01:35,2.268140148652,-128.778015497615,190
2024-04-08 13:01:36,2.27395558507309,-128.768702093514,190
2024-04-08 13:01:37,2.27977033378128,-128.759393697724,190
2024-04-08 13:01:38,2.28558440068442,-128.750090303192,190
2024-04-08 13:01:39,2.29139779169035,-128.740791902865,190
2024-04-08 13:01:40,2.29721051270689,-128.73149848969,190
2024-04-08 13:01:41,2.30302256964188,-128.722210056615,190
2024-04-08 13:01:42,2.30883396840316,-128.712926596586,190
2024-04-08 13:01:43,2.31464471489856,-128.70364810255,190
2024-04-08 13:01:44,2.32045481503592,-128.694374567455,190
2024-04-08 13:01:45,2.32626427472308,-128.685105984248,190
2024-04-08 13:01:46,2.33207309986785,-128.675842345875,190
2024-04-08 13:01:47,2.3378812963781,-128.666583645284,190
2024-04-08 13:01:48,2.34368887016164,-128.657329875422,190
2024-04-08 13:01:49,2.34949582712631,-128.648081029236,190
2024-04-08 13:01:50,2.35530217317995,-128.638837099672,190
2024-04-08 13:01:51,2.3611079142304,-128.629598079679,190
2024-04-08 13:01:52,2.36691305618548,-128.620363962204,190
2024-04-08 13:01:53,2.37271760495303,-128.611134740192,190
2024-04-08 13:01:54,2.3785215664409,-128.601910406592,190
2024-04-08 13:01:55,2.38432494655691,-128.59269095435,190
2024-04-08 13:01:56,2.39012775120889,-128.583476376414,190
2024-04-08 13:01:57,2.3959299863047,-128.574266665731,190
2024-04-08 13:01:58,2.40173165775215,-128.565061815247,190
2024-04-08 13:01:59,2.40753277145908,-128.55586181791,190
2024-04-08 13:02:00,2.41333333333333,-128.546666666667,192
2024-04-08 13:02:01,2.41913334804508,-128.537476354648,192
2024-04-08 13:02:02,2.42493281531383,-128.528290875722,192
2024-04-08 13:02:03,2.43073173362145,-128.519110223937,192
2024-04-08 13:02:04,2.43653010144979,-128.509934393346,192
2024-04-08 13:02:05,2.4423279172807,-128.500763377997,192
2024-04-08 13:02:06,2.44812517959605,-128.491597171943,192
2024-04-08 13:02:07,2.45392188687768,-128.482435769233,192
2024-04-08 13:02:08,2.45971803760745,-128.473279163918,192
2024-04-08 13:02:09,2.46551363026722,-128.464127350049,192
2024-04-08 13:02:10,2.47130866333884,-128.454980321677,192
2024-04-08 13:02:11,2.47710313530416,-128.445838072851,192
2024-04-08 13:02:12,2.48289704464504,-128.436700597622,192
2024-04-08 13:02:13,2.48869038984335,-128.427567890042,192
2024-04-08 13:02:14,2.49448316938092,-128.418439944161,192
2024-04-08 13:02:15,2.50027538173962,-128.409316754028,192
2024-04-08 13:02:16,2.5060670254013,-128.400198313696,192
2024-04-08 13:02:17,2.51185809884782,-128.391084617214,192
2024-04-08 13:02:18,2.51764860056104,-128.381975658633,192
2024-04-08 13:02:19,2.5234385290228,-128.372871432004,192
2024-04-08 13:02:20,2.52922788271496,-128.363771931377,192
2024-04-08 13:02:21,2.53501666011938,-128.354677150803,192
2024-04-08 13:02:22,2.54080485971792,-128.345587084332,192
2024-04-08 13:02:23,2.54659247999242,-128.336501726015,192
2024-04-08 13:02:24,2.55237951942475,-128.327421069903,192
2024-04-08 13:02:25,2.55816597649675,-128.318345110046,192
2024-04-08 13:02:26,2.56395184969029,-128.309273840495,192
2024-04-08 13:02:27,2.56973713748722,-128.3002072553,192
2024-04-08 13:02:28,2.57552183836939,-128.291145348512,192
2024-04-08 13:02:29,2.58130595081866,-128.282088114182,192
2024-04-08 13:02:30,2.58708947331689,-128.27303554636,192
2024-04-08 13:02:31,2.59287240434593,-128.263987639096,192
2024-04-08 13:02:32,2.59865474238763,-128.254944386442,192
2024-04-08 13:02:33,2.60443648592385,-128.245905782448,192
2024-04-08 13:02:34,2.61021763343645,-128.236871821165,192
2024-04-08 13:02:35,2.61599818340727,-128.227842496642,192
2024-04-08 13:02:36,2.62177813431819,-128.218817802932,192
2024-04-08 13:02:37,2.62755748465104,-128.209797734083,192
2024-04-08 13:02:38,2.63333623288769,-128.200782284148,192
2024-04-08 13:02:39,2.63911437750999,-128.191771447176,192
2024-04-08 13:02:40,2.6448919169998,-128.182765217218,192
2024-04-08 13:02:41,2.65066884983897,-128.173763588325,192
2024-04-08 13:02:42,2.65644517450936,-128.164766554547,192
2024-04-08 13:02:43,2.66222088949282,-128.155774109934,192
2024-04-08 13:02:44,2.6679959932712,-128.146786248539,192
2024-04-08 13:02:45,2.67377048432637,-128.13780296441,192
2024-04-08 13:02:46,2.67954436114017,-128.128824251599,192
2024-04-08 13:02:47,2.68531762219447,-128.119850104156,192
2024-04-08 13:02:48,2.69109026597112,-128.110880516132,192
2024-04-08 13:02:49,2.69686229095197,-128.101915481578,192
2024-04-08 13:02:50,2.70263369561888,-128.092954994543,192
2024-04-08 13:02:51,2.7084044784537,-128.083999049079,192
2024-04-08 13:02:52,2.71417463793829,-128.075047639237,192
2024-04-08 13:02:53,2.7199441725545,-128.066100759066,192
2024-04-08 13:02:54,2.72571308078419,-128.057158402617,192
2024-04-08 13:02:55,2.73148136110922,-128.048220563941,192
2024-04-08 13:02:56,2.73724901201143,-128.039287237089,192
2024-04-08 13:02:57,2.74301603197269,-128.030358416111,192
2024-04-08 13:02:58,2.74878241947485,-128.021434095058,192
2024-04-08 13:02:59,2.75454817299977,-128.01251426798,192
2024-04-08 13:03:00,2.76031329102929,-128.003598928928,192
2024-04-08 13:03:01,2.76607777204528,-127.994688071953,192
2024-04-08 13:03:02,2.77184161452959,-127.985781691105,192
2024-04-08 13:03:03,2.77760481696408,-127.976879780434,192
2024-04-08 13:03:04,2.78336737783059,-127.967982333992,192
2024-04-08 13:03:05,2.78912929561099,-127.959089345828,192
2024-04-08 13:03:06,2.79489056878714,-127.950200809995,192
2024-04-08 13:03:07,2.80065119584088,-127.941316720541,192
2024-04-08 13:03:08,2.80641117525407,-127.932437071518,192
2024-04-08 13:03:09,2.81217050550857,-127.923561856976,192
2024-04-08 13:03:10,2.81792918508623,-127.914691070966,192
2024-04-08 13:03:11,2.8236872124689,-127.905824707538,192
2024-04-08 13:03:12,2.82944458613845,-127.896962760744,192
2024-04-08 13:03:13,2.83520130457673,-127.888105224633,192
2024-04-08 13:03:14,2.84095736626559,-127.879252093256,192
2024-04-08 13:03:15,2.84671276968688,-127.870403360664,192
2024-04-08 13:03:16,2.85246751332247,-127.861559020907,192
2024-04-08 13:03:17,2.85822159565421,-127.852719068037,192
2024-04-08 13:03:18,2.86397501516395,-127.843883496103,192
2024-04-08 13:03:19,2.86972777033355,-127.835052299156,192
2024-04-08 13:03:20,2.87547985964486,-127.826225471247,192
2024-04-08 13:03:21,2.88123128157974,-127.817403006427,192
2024-04-08 13:03:22,2.88698203462005,-127.808584898745,192
2024-04-08 13:03:23,2.89273211724763,-127.799771142253,192
2024-04-08 13:03:24,2.89848152794435,-127.790961731001,192
2024-04-08 13:03:25,2.90423026519206,-127.78215665904,192
2024-04-08 13:03:26,2.90997832747261,-127.77335592042,192
2024-04-08 13:03:27,2.91572571326787,-127.764559509192,192
2024-04-08 13:03:28,2.92147242105968,-127.755767419407,192
2024-04-08 13:03:29,2.92721844932989,-127.746979645115,192
2024-04-08 13:03:30,2.93296379656038,-127.738196180366,192
2024-04-08 13:03:31,2.93870846123298,-127.729417019212,192
2024-04-08 13:03:32,2.94445244182956,-127.720642155702,192
2024-04-08 13:03:33,2.95019573683197,-127.711871583888,192
2024-04-08 13:03:34,2.95593834472207,-127.703105297821,192
2024-04-08 13:03:35,2.96168026398171,-127.694343291549,192
2024-04-08 13:03:36,2.96742149309275,-127.685585559125,192
2024-04-08 13:03:37,2.97316203053703,-127.676832094599,192
2024-04-08 13:03:38,2.97890187479643,-127.668082892022,192
2024-04-08 13:03:39,2.98464102435278,-127.659337945443,192
2024-04-08 13:03:40,2.99037947768795,-127.650597248914,192
2024-04-08 13:03:41,2.9961172332838,-127.641860796485,192
2024-04-08 13:03:42,3.00185428962217,-127.633128582207,192
2024-04-08 13:03:43,3.00759064518493,-127.624400600131,192
2024-04-08 13:03:44,3.01332629845392,-127.615676844306,192
2024-04-08 13:03:45,3.01906124791101,-127.606957308784,192
2024-04-08 13:03:46,3.02479549203804,-127.598241987615,192
2024-04-08 13:03:47,3.03052902931688,-127.58953087485,192
2024-04-08 13:03:48,3.03626185822938,-127.580823964539,192
2024-04-08 13:03:49,3.04199397725739,-127.572121250734,192
2024-04-08 13:03:50,3.04772538488277,-127.563422727483,192
2024-04-08 13:03:51,3.05345607958737,-127.554728388839,192
2024-04-08 13:03:52,3.05918605985305,-127.546038228852,192
2024-04-08 13:03:53,3.06491532416167,-127.537352241572,192
2024-04-08 13:03:54,3.07064387099508,-127.52867042105,192
2024-04-08 13:03:55,3.07637169883513,-127.519992761336,192
2024-04-08 13:03:56,3.08209880616369,-127.511319256482,192
2024-04-08 13:03:57,3.08782519146259,-127.502649900537,192
2024-04-08 13:03:58,3.09355085321371,-127.493984687552,192
2024-04-08 13:03:59,3.0992757898989,-127.485323611579,192
2024-04-08 13:04:00,3.105,-127.476666666667,193
2024-04-08 13:04:01,3.11072348227936,-127.468013847213,193
2024-04-08 13:04:02,3.11644623662124,-127.459365148999,193
2024-04-08 13:04:03,3.12216826319039,-127.450720568155,193
2024-04-08 13:04:04,3.12788956215155,-127.442080100807,193
2024-04-08 13:04:05,3.13361013366945,-127.433443743085,193
2024-04-08 13:04:06,3.13932997790886,-127.424811491116,193
2024-04-08 13:04:07,3.1450490950345,-127.416183341029,193
2024-04-08 13:04:08,3.15076748521113,-127.407559288953,193
2024-04-08 13:04:09,3.15648514860349,-127.398939331015,193
2024-04-08 13:04:10,3.16220208537633,-127.390323463345,193
2024-04-08 13:04:11,3.16791829569438,-127.381711682069,193
2024-04-08 13:04:12,3.17363377972239,-127.373103983317,193
2024-04-08 13:04:13,3.17934853762511,-127.364500363218,193
2024-04-08 13:04:14,3.18506256956728,-127.355900817898,193
2024-04-08 13:04:15,3.19077587571364,-127.347305343487,193
2024-04-08 13:04:16,3.19648845622894,-127.338713936113,193
2024-04-08 13:04:17,3.20220031127792,-127.330126591904,193
2024-04-08 13:04:18,3.20791144102533,-127.321543306988,193
2024-04-08 13:04:19,3.21362184563591,-127.312964077495,193
2024-04-08 13:04:20,3.21933152527441,-127.304388899552,193
2024-04-08 13:04:21,3.22504048010556,-127.295817769287,193
2024-04-08 13:04:22,3.23074871029412,-127.287250682829,193
2024-04-08 13:04:23,3.23645621600483,-127.278687636306,193
2024-04-08 13:04:24,3.24216299740243,-127.270128625847,193
2024-04-08 13:04:25,3.24786905465166,-127.261573647579,193
2024-04-08 13:04:26,3.25357438791727,-127.253022697632,193
2024-04-08 13:04:27,3.25927899736401,-127.244475772133,193
2024-04-08 13:04:28,3.26498288315661,-127.23593286721,193
2024-04-08 13:04:29,3.27068604545983,-127.227393978993,193
2024-04-08 13:04:30,3.27638848443841,-127.21885910361,193
2024-04-08 13:04:31,3.28209020025708,-127.210328237188,193
2024-04-08 13:04:32,3.2877911930806,-127.201801375856,193
2024-04-08 13:04:33,3.29349146307371,-127.193278515742,193
2024-04-08 13:04:34,3.29919101040115,-127.184759652976,193
2024-04-08 13:04:35,3.30488983522767,-127.176244783684,193
2024-04-08 13:04:36,3.31058793771801,-127.167733903996,193
2024-04-08 13:04:37,3.31628531803692,-127.159227010039,193
2024-04-08 13:04:38,3.32198197634914,-127.150724097942,193
2024-04-08 13:04:39,3.32767791281941,-127.142225163834,193
2024-04-08 13:04:40,3.33337312761248,-127.133730203842,193
2024-04-08 13:04:41,3.33906762089309,-127.125239214095,193
2024-04-08 13:04:42,3.34476139282598,-127.116752190722,193
2024-04-08 13:04:43,3.35045444357591,-127.10826912985,193
2024-04-08 13:04:44,3.35614677330762,-127.099790027608,193
2024-04-08 13:04:45,3.36183838218584,-127.091314880124,193
2024-04-08 13:04:46,3.36752927037532,-127.082843683527,193
2024-04-08 13:04:47,3.37321943804081,-127.074376433945,193
2024-04-08 13:04:48,3.37890888534706,-127.065913127506,193
2024-04-08 13:04:49,3.3845976124588,-127.057453760338,193
2024-04-08 13:04:50,3.39028561954078,-127.048998328571,193
2024-04-08 13:04:51,3.39597290675774,-127.040546828331,193
2024-04-08 13:04:52,3.40165947427443,-127.032099255748,193
2024-04-08 13:04:53,3.40734532225559,-127.02365560695,193
2024-04-08 13:04:54,3.41303045086597,-127.015215878065,193
2024-04-08 13:04:55,3.41871486027031,-127.006780065222,193
2024-04-08 13:04:56,3.42439855063336,-126.998348164548,193
2024-04-08 13:04:57,3.43008152211985,-126.989920172173,193
2024-04-08 13:04:58,3.43576377489454,-126.981496084224,193
2024-04-08 13:04:59,3.44144530912216,-126.973075896829,193
2024-04-08 13:05:00,3.44712612496747,-126.964659606118,193
2024-04-08 13:05:01,3.4528062225952,-126.956247208218,193
2024-04-08 13:05:02,3.4584856021701,-126.947838699258,193
2024-04-08 13:05:03,3.46416426385691,-126.939434075366,193
2024-04-08 13:05:04,3.46984220782038,-126.931033332671,193
2024-04-08 13:05:05,3.47551943422526,-126.9226364673,193
2024-04-08 13:05:06,3.48119594323628,-126.914243475382,193
2024-04-08 13:05:07,3.48687173501819,-126.905854353046,193
2024-04-08 13:05:08,3.49254680973573,-126.897469096419,193
2024-04-08 13:05:09,3.49822116755366,-126.88908770163,193
2024-04-08 13:05:10,3.50389480863671,-126.880710164807,193
2024-04-08 13:05:11,3.50956773314962,-126.87233648208,193
2024-04-08 13:05:12,3.51523994125715,-126.863966649575,193
2024-04-08 13:05:13,3.52091143312403,-126.855600663421,193
2024-04-08 13:05:14,3.52658220891501,-126.847238519747,193
2024-04-08 13:05:15,3.53225226879483,-126.838880214681,193
2024-04-08 13:05:16,3.53792161292824,-126.830525744351,193
2024-04-08 13:05:17,3.54359024147999,-126.822175104886,193
2024-04-08 13:05:18,3.54925815461481,-126.813828292414,193
2024-04-08 13:05:19,3.55492535249745,-126.805485303062,193
2024-04-08 13:05:20,3.56059183529265,-126.797146132961,193
2024-04-08 13:05:21,3.56625760316516,-126.788810778237,193
2024-04-08 13:05:22,3.57192265627973,-126.78047923502,193
2024-04-08 13:05:23,3.57758699480109,-126.772151499437,193
2024-04-08 13:05:24,3.583250618894,-126.763827567616,193
2024-04-08 13:05:25,3.58891352872319,-126.755507435687,193
2024-04-08 13:05:26,3.59457572445341,-126.747191099778,193
2024-04-08 13:05:27,3.6002372062494,-126.738878556016,193
2024-04-08 13:05:28,3.60589797427591,-126.730569800531,193
2024-04-08 13:05:29,3.61155802869768,-126.722264829449,193
2024-04-08 13:05:30,3.61721736967946,-126.713963638901,193
2024-04-08 13:05:31,3.62287599738599,-126.705666225014,193
2024-04-08 13:05:32,3.62853391198201,-126.697372583916,193
2024-04-08 13:05:33,3.63419111363228,-126.689082711736,193
2024-04-08 13:05:34,3.63984760250152,-126.680796604601,193
2024-04-08 13:05:35,3.64550337875449,-126.672514258642,193
2024-04-08 13:05:36,3.65115844255593,-126.664235669985,193
2024-04-08 13:05:37,3.65681279407059,-126.655960834759,193
2024-04-08 13:05:38,3.66246643346321,-126.647689749092,193
2024-04-08 13:05:39,3.66811936089853,-126.639422409113,193
2024-04-08 13:05:40,3.6737715765413,-126.63115881095,193
2024-04-08 13:05:41,3.67942308055626,-126.622898950732,193
2024-04-08 13:05:42,3.68507387310815,-126.614642824586,193
2024-04-08 13:05:43,3.69072395436173,-126.606390428641,193
2024-04-08 13:05:44,3.69637332448173,-126.598141759025,193
2024-04-08 13:05:45,3.7020219836329,-126.589896811867,193
2024-04-08 13:05:46,3.70766993197998,-126.581655583294,193
2024-04-08 13:05:47,3.71331716968771,-126.573418069436,193
2024-04-08 13:05:48,3.71896369692085,-126.565184266421,193
2024-04-08 13:05:49,3.72460951384414,-126.556954170377,193
2024-04-08 13:05:50,3.73025462062231,-126.548727777431,193
2024-04-08 13:05:51,3.73589901742012,-126.540505083714,193
2024-04-08 13:05:52,3.7415427044023,-126.532286085352,193
2024-04-08 13:05:53,3.74718568173361,-126.524070778474,193
2024-04-08 13:05:54,3.75282794957878,-126.515859159209,193
2024-04-08 13:05:55,3.75846950810256,-126.507651223685,193
2024-04-08 13:05:56,3.7641103574697,-126.499446968029,193
2024-04-08 13:05:57,3.76975049784493,-126.491246388372,193
2024-04-08 13:05:58,3.77538992939301,-126.48304948084,193
2024-04-08 13:05:59,3.78102865227867,-126.474856241562,193
2024-04-08 13:06:00,3.78666666666667,-126.466666666667,194
2024-04-08 13:06:01,3.79230397283747,-126.458480752642,194
2024-04-08 13:06:02,3.79794057153452,-126.450298497416,194
2024-04-08 13:06:03,3.80357646361698,-126.442119899277,194
2024-04-08 13:06:04,3.80921164994403,-126.433944956513,194
2024-04-08 13:06:05,3.81484613137481,-126.425773667411,194
2024-04-08 13:06:06,3.82047990876852,-126.417606030259,194
2024-04-08 13:06:07,3.82611298298431,-126.409442043347,194
2024-04-08 13:06:08,3.83174535488135,-126.401281704961,194
2024-04-08 13:06:09,3.83737702531881,-126.393125013389,194
2024-04-08 13:06:10,3.84300799515586,-126.38497196692,194
2024-04-08 13:06:11,3.84863826525167,-126.376822563841,194
2024-04-08 13:06:12,3.8542678364654,-126.368676802441,194
2024-04-08 13:06:13,3.85989670965622,-126.360534681007,194
2024-04-08 13:06:14,3.86552488568331,-126.352396197828,194
2024-04-08 13:06:15,3.87115236540583,-126.344261351191,194
2024-04-08 13:06:16,3.87677914968294,-126.336130139384,194
2024-04-08 13:06:17,3.88240523937382,-126.328002560696,194
2024-04-08 13:06:18,3.88803063533763,-126.319878613413,194
2024-04-08 13:06:19,3.89365533843355,-126.311758295825,194
2024-04-08 13:06:20,3.89927934952074,-126.30364160622,194
2024-04-08 13:06:21,3.90490266945836,-126.295528542884,194
2024-04-08 13:06:22,3.9105252991056,-126.287419104106,194
2024-04-08 13:06:23,3.9161472393216,-126.279313288175,194
2024-04-08 13:06:24,3.92176849096555,-126.271211093377,194
2024-04-08 13:06:25,3.92738905489662,-126.263112518002,194
2024-04-08 13:06:26,3.93300893197396,-126.255017560337,194
2024-04-08 13:06:27,3.93862812305675,-126.246926218669,194
2024-04-08 13:06:28,3.94424662900415,-126.238838491288,194
2024-04-08 13:06:29,3.94986445067534,-126.23075437648,194
2024-04-08 13:06:30,3.95548158892949,-126.222673872535,194
2024-04-08 13:06:31,3.96109804462575,-126.214596977739,194
2024-04-08 13:06:32,3.9667138186233,-126.206523690381,194
2024-04-08 13:06:33,3.97232891178131,-126.198454008749,194
2024-04-08 13:06:34,3.97794332495895,-126.19038793113,194
2024-04-08 13:06:35,3.98355705901537,-126.182325455813,194
2024-04-08 13:06:36,3.98917011480976,-126.174266581086,194
2024-04-08 13:06:37,3.99478249320128,-126.166211305237,194
2024-04-08 13:06:38,4.0003941950491,-126.158159626553,194
2024-04-08 13:06:39,4.00600522121238,-126.150111543323,194
2024-04-08 13:06:40,4.0116155725503,-126.142067053834,194
2024-04-08 13:06:41,4.01722524992202,-126.134026156375,194
2024-04-08 13:06:42,4.02283425418671,-126.125988849234,194
2024-04-08 13:06:43,4.02844258620353,-126.117955130698,194
2024-04-08 13:06:44,4.03405024683167,-126.109924999055,194
2024-04-08 13:06:45,4.03965723693028,-126.101898452594,194
2024-04-08 13:06:46,4.04526355735854,-126.093875489602,194
2024-04-08 13:06:47,4.0508692089756,-126.085856108368,194
2024-04-08 13:06:48,4.05647419264065,-126.077840307179,194
2024-04-08 13:06:49,4.06207850921284,-126.069828084323,194
2024-04-08 13:06:50,4.06768215955135,-126.061819438088,194
2024-04-08 13:06:51,4.07328514451535,-126.053814366763,194
2024-04-08 13:06:52,4.07888746496399,-126.045812868635,194
2024-04-08 13:06:53,4.08448912175646,-126.037814941992,194
2024-04-08 13:06:54,4.09009011575192,-126.029820585122,194
2024-04-08 13:06:55,4.09569044780953,-126.021829796313,194
2024-04-08 13:06:56,4.10129011878847,-126.013842573854,194
2024-04-08 13:06:57,4.1068891295479,-126.005858916031,194
2024-04-08 13:06:58,4.112487480947,-125.997878821134,194
2024-04-08 13:06:59,4.11808517384492,-125.989902287449,194
2024-04-08 13:07:00,4.12368220910084,-125.981929313265,194
2024-04-08 13:07:01,4.12927858757393,-125.973959896871,194
2024-04-08 13:07:02,4.13487431012335,-125.965994036553,194
2024-04-08 13:07:03,4.14046937760828,-125.9580317306,194
2024-04-08 13:07:04,4.14606379088787,-125.9500729773,194
2024-04-08 13:07:05,4.15165755082131,-125.942117774941,194
2024-04-08 13:07:06,4.15725065826775,-125.93416612181,194
2024-04-08 13:07:07,4.16284311408636,-125.926218016196,194
2024-04-08 13:07:08,4.16843491913632,-125.918273456387,194
2024-04-08 13:07:09,4.1740260742768,-125.910332440671,194
2024-04-08 13:07:10,4.17961658036695,-125.902394967335,194
2024-04-08 13:07:11,4.18520643826595,-125.894461034668,194
2024-04-08 13:07:12,4.19079564883297,-125.886530640958,194
2024-04-08 13:07:13,4.19638421292717,-125.878603784492,194
2024-04-08 13:07:14,4.20197213140772,-125.870680463558,194
2024-04-08 13:07:15,4.20755940513379,-125.862760676445,194
2024-04-08 13:07:16,4.21314603496456,-125.854844421441,194
2024-04-08 13:07:17,4.21873202175918,-125.846931696833,194
2024-04-08 13:07:18,4.22431736637682,-125.839022500909,194
2024-04-08 13:07:19,4.22990206967666,-125.831116831958,194
2024-04-08 13:07:20,4.23548613251786,-125.823214688267,194
2024-04-08 13:07:21,4.2410695557596,-125.815316068125,194
2024-04-08 13:07:22,4.24665234026103,-125.807420969818,194
2024-04-08 13:07:23,4.25223448688132,-125.799529391636,194
2024-04-08 13:07:24,4.25781599647965,-125.791641331866,194
2024-04-08 13:07:25,4.26339686991518,-125.783756788797,194
2024-04-08 13:07:26,4.26897710804709,-125.775875760715,194
2024-04-08 13:07:27,4.27455671173453,-125.76799824591,194
2024-04-08 13:07:28,4.28013568183668,-125.760124242669,194
2024-04-08 13:07:29,4.2857140192127,-125.752253749279,194
2024-04-08 13:07:30,4.29129172472177,-125.74438676403,194
2024-04-08 13:07:31,4.29686879922305,-125.736523285209,194
2024-04-08 13:07:32,4.30244524357572,-125.728663311104,194
2024-04-08 13:07:33,4.30802105863892,-125.720806840003,194
2024-04-08 13:07:34,4.31359624527185,-125.712953870193,194
2024-04-08 13:07:35,4.31917080433366,-125.705104399964,194
2024-04-08 13:07:36,4.32474473668352,-125.697258427602,194
2024-04-08 13:07:37,4.33031804318061,-125.689415951397,194
2024-04-08 13:07:38,4.33589072468408,-125.681576969635,194
2024-04-08 13:07:39,4.34146278205311,-125.673741480604,194
2024-04-08 13:07:40,4.34703421614686,-125.665909482594,194
2024-04-08 13:07:41,4.35260502782451,-125.658080973891,194
2024-04-08 13:07:42,4.35817521794522,-125.650255952784,194
2024-04-08 13:07:43,4.36374478736816,-125.64243441756,194
2024-04-08 13:07:44,4.3693137369525,-125.634616366509,194
2024-04-08 13:07:45,4.37488206755741,-125.626801797916,194
2024-04-08 13:07:46,4.38044978004205,-125.618990710072,194
